,0,1
600,51.0,-7346.961425662041
601,51.0,-7291.631790816784
602,51.0,-7194.335087954998
603,51.0,-7176.217331111431
604,51.0,-7118.037343591452
605,51.0,-7177.1091504096985
606,51.0,-7200.889102116227
607,51.0,-7208.678370535374
608,51.0,-7193.626063883305
609,51.0,-7121.468939006329
610,51.0,-7076.103666841984
611,51.0,-7083.5652699023485
612,52.0,-35987.79215723276
613,52.0,-49665.24768793583
614,52.0,-35903.96341830492
615,52.0,-35927.20895588398
616,52.0,-35892.00298964977
617,52.0,-35897.51144498587
618,52.0,-35823.82479429245
619,52.0,-35832.2562995553
620,52.0,-21837.092934310436
621,52.0,-35730.45229822397
622,52.0,-35728.83877724409
623,52.0,-35701.23270481825
624,53.0,-7162.6372156739235
625,53.0,-6997.147227048874
626,53.0,-6995.789562135935
627,53.0,-6971.249305427074
628,53.0,-6974.013958841562
629,53.0,-6978.99186116457
630,53.0,-7039.75913476944
631,53.0,-7014.191541045904
632,53.0,-7047.657523274422
633,53.0,-7055.337668031454
634,53.0,-7049.578370273113
635,53.0,-7054.990360409021
636,54.0,-5586.825948476791
637,54.0,-5220.119742870331
638,54.0,-5176.639776647091
639,54.0,-5236.933440089226
640,54.0,-5250.507087826729
641,54.0,-5260.799422085285
642,54.0,-5287.050608515739
643,54.0,-5278.036417484283
644,54.0,-5284.85072684288
645,54.0,-5287.260712206364
646,54.0,-5267.552550256252
647,54.0,-5241.689227342606
648,55.0,-6399.010645270348
649,55.0,-6086.499031603336
650,55.0,-6046.8121447861195
651,55.0,-6096.828236401081
652,55.0,-6065.949626088142
653,55.0,-6099.055232971907
654,55.0,-6136.355508089066
655,55.0,-6151.323233515024
656,55.0,-6160.296668827534
657,55.0,-6183.905554831028
658,55.0,-6206.612557888031
659,55.0,-6194.746784389019
660,56.0,-6821.910172283649
661,56.0,-6441.759608566761
662,56.0,-6484.631081700325
663,56.0,-6560.4731612205505
664,56.0,-6603.75545668602
665,56.0,-6623.650153756142
666,56.0,-6648.575775504112
667,56.0,-6650.895525991917
668,56.0,-6633.300900936127
669,56.0,-6553.75995862484
670,56.0,-6525.7339670062065
671,56.0,-20198.294551491737
672,57.0,-18700.674473404884
673,57.0,-32433.263956308365
674,57.0,-32427.879858613014
675,57.0,-32447.35526919365
676,57.0,-32455.380009412766
677,57.0,-32446.781686246395
678,57.0,-32464.791179299355
679,57.0,-32472.017091810703
680,57.0,-32489.557818472385
681,57.0,-32518.414131104946
682,57.0,-32502.016617059708
683,57.0,-18522.95377677679
684,58.0,-4064.603580355644
685,58.0,-4018.4101055264473
686,58.0,-4002.5240485072136
687,58.0,-3982.0858947634697
688,58.0,-3958.8536096811295
689,58.0,-3995.030442893505
690,58.0,-3958.408194899559
691,58.0,-4000.220022916794
692,58.0,-3983.6811135411263
693,58.0,-3995.945806622505
694,58.0,-4011.486122429371
695,58.0,-4017.1405560970306
696,59.0,-6574.762241721153
697,59.0,-5960.31042265892
698,59.0,-5889.819751560688
699,59.0,-20084.40230590105
700,59.0,-5873.346513390541
701,59.0,-5895.114921212196
702,59.0,-5901.3468317985535
703,59.0,-5959.05452388525
704,59.0,-6144.339654028416
705,59.0,-20353.51085436344
706,59.0,-6138.069503188133
707,59.0,-6117.952939152718
708,60.0,-5218.989817678928
709,60.0,-4974.213204413652
710,60.0,-4947.766315072775
711,60.0,-4898.983080267906
712,60.0,-4882.276677668095
713,60.0,-4824.901702880859
714,60.0,-4870.9907459020615
