,0,1
928,78.0,-3286.186884880066
929,78.0,-3299.758204460144
930,78.0,-3298.3404442071915
931,78.0,-3293.7293066978455
932,78.0,-3292.488089442253
933,78.0,-3339.186725258827
934,78.0,-3305.890939474106
935,78.0,-3311.879557609558
936,79.0,-6155.565079689026
937,79.0,-5669.919110178947
938,79.0,-5656.5542214512825
939,79.0,-5583.441444277763
940,79.0,-5571.662984728813
941,79.0,-19479.88715340457
942,79.0,-19494.052113857142
943,79.0,-19557.99230058049
944,79.0,-19627.89794434231
945,79.0,-19664.05604253206
946,79.0,-5693.393745362759
947,79.0,-19711.316088037544
948,80.0,-8698.040083736181
949,80.0,-22032.483278431486
950,80.0,-36072.865625894025
951,80.0,-21868.142970432928
952,80.0,-21843.150026427033
953,80.0,-21854.230769985632
954,80.0,-21984.459022743617
955,80.0,-22033.188132717918
956,80.0,-22004.076598564854
957,80.0,-21999.216283502792
958,80.0,-22043.733358348276
959,80.0,-22053.433952182837
960,81.0,-22784.317062070935
961,81.0,-36689.70382838956
962,81.0,-36686.7633984815
963,81.0,-50383.81281988162
964,81.0,-50423.00120815409
965,81.0,-64183.16664546408
966,81.0,-64196.3842314887
967,81.0,-64209.62123346084
968,81.0,-64216.821344846125
969,81.0,-64210.40611004033
970,81.0,-50505.82495438341
971,81.0,-36619.70764993783
972,82.0,-8067.287244290113
973,82.0,-7776.900497317314
974,82.0,-7733.931425750256
975,82.0,-7715.442256718874
976,82.0,-7728.303589761257
977,82.0,-7736.271211892366
978,82.0,-7751.024897933006
979,82.0,-7774.901217162609
980,82.0,-7807.822967112064
981,82.0,-7828.298804104328
982,82.0,-7789.927008390427
983,82.0,-7815.5707240998745
984,83.0,-4300.744120419025
985,83.0,-18059.373690358432
986,83.0,-18056.325141388064
987,83.0,-18061.121462276627
988,83.0,-18063.402156053147
989,83.0,-18052.42525721688
990,83.0,-18046.844224276785
991,83.0,-18035.518047654685
992,83.0,-18033.032995874804
993,83.0,-18048.032361751997
994,83.0,-18048.400090333234
995,83.0,-18084.943880843704
996,84.0,-6990.864848136902
997,84.0,-6507.655589520931
998,84.0,-6481.219282388687
999,84.0,-6468.98027458787
1000,84.0,-6446.527628988028
1001,84.0,-6415.983346641064
1002,84.0,-6394.08217215538
1003,84.0,-6395.2142860889435
1004,84.0,-6415.790352761745
1005,84.0,-6324.585536658764
1006,84.0,-6377.677861839533
1007,84.0,-6356.221904546022
1008,85.0,-6772.39054146409
1009,85.0,-6497.385657459497
1010,85.0,-6491.594838827848
1011,85.0,-6465.131305932999
1012,85.0,-6486.197204321623
1013,85.0,-6440.778576314449
1014,85.0,-6464.833003163338
1015,85.0,-6408.646464675665
1016,85.0,-6439.245194524527
1017,85.0,-6423.480947345495
1018,85.0,-6381.28272074461
1019,85.0,-6399.44735455513
1020,86.0,-18453.635217031842
1021,86.0,-18148.262387961397
1022,86.0,-18136.04930672419
1023,86.0,-18137.874065947195
1024,86.0,-18169.915528847756
1025,86.0,-18176.049547295945
1026,86.0,-18197.942556811744
1027,86.0,-18189.090010311367
1028,86.0,-18159.798778771732
1029,86.0,-18153.048913558596
1030,86.0,-18148.558507979847
1031,86.0,-18117.456021684615
1032,87.0,-8126.510532140732
1033,87.0,-7691.943584620953
1034,87.0,-7668.741218686104
1035,87.0,-7689.257386267185
1036,87.0,-7680.273711621761
1037,87.0,-7651.1918550133705
1038,87.0,-7633.49779599905
1039,87.0,-7647.555528819561
1040,87.0,-7670.709117889404
1041,87.0,-7675.832676231861
1042,87.0,-7751.353520989418
1043,87.0,-7783.584590941668
1044,88.0,-7618.008288830519
1045,88.0,-7408.089194536209
1046,88.0,-7419.758447945118
1047,88.0,-7470.72062933445
1048,88.0,-7424.620923638344
1049,88.0,-7442.120327591896
1050,88.0,-7400.277494132519
1051,88.0,-7368.393119812012
1052,88.0,-7349.749803334475
1053,88.0,-7375.363352239132
1054,88.0,-7367.345668017864
1055,88.0,-7326.188474237919
1056,89.0,-9201.419981211424
1057,89.0,-36528.231127906205
1058,89.0,-22761.421457739034
1059,89.0,-22784.68644142672
1060,89.0,-22776.59364179298
1061,89.0,-8887.234129101038
1062,89.0,-8899.91568171978
1063,89.0,-8857.169650137424
1064,89.0,-8910.35921344161
1065,89.0,-8852.258876800537
1066,89.0,-8873.609520286322
1067,89.0,-8809.966103672981
1068,90.0,-4811.763315439224
1069,90.0,-4647.779733181
1070,90.0,-4645.5964740514755
1071,90.0,-4628.1735327243805
1072,90.0,-4657.989586830139
1073,90.0,-4637.128366470337
1074,90.0,-4641.072785496712
1075,90.0,-4658.92959022522
1076,90.0,-4611.07028567791
1077,90.0,-4633.081737399101
1078,90.0,-4629.922611951828
1079,90.0,-4663.385871291161
1080,91.0,-19694.118686873117
1081,91.0,-33190.77680569961
1082,91.0,-33199.03009014159
1083,91.0,-47344.0406686652
1084,91.0,-33193.463590110965
1085,91.0,-47366.63043488749
1086,91.0,-33445.31805312376
1087,91.0,-33497.53131929512
1088,91.0,-33460.076689144626
1089,91.0,-33462.654233344096
1090,91.0,-33418.68463007258
1091,91.0,-33406.46135857204
1092,92.0,-7092.432070165873
1093,92.0,-6707.053499311209
1094,92.0,-6712.608761429787
1095,92.0,-6716.026361078024
1096,92.0,-6749.818135142326
1097,92.0,-6719.779449641705
1098,92.0,-6737.382643461227
1099,92.0,-6726.871536612511
1100,92.0,-6759.804290771484
1101,92.0,-6729.011534392834
1102,92.0,-6672.532733023167
1103,92.0,-6666.354061603546
1104,93.0,-3260.1578792333603
1105,93.0,-3026.6251196861267
1106,93.0,-2988.2131382226944
1107,93.0,-2979.4948699474335
1108,93.0,-2972.414295911789
1109,93.0,-2940.027820110321
1110,93.0,-2950.5984880924225
1111,93.0,-17111.117753217455
1112,93.0,-17135.92541644354
1113,93.0,-17113.78175743547
1114,93.0,-2966.2674614191055
1115,93.0,-2971.7768260240555
1116,94.0,-34909.44415057341
1117,94.0,-48568.02295975965
1118,94.0,-48561.982494931966
1119,94.0,-48572.99777698318
1120,94.0,-48597.33570067951
1121,94.0,-48597.75614511241
1122,94.0,-48624.74080416955
1123,94.0,-48613.94276802692
1124,94.0,-48605.63347386211
1125,94.0,-48620.935429023
1126,94.0,-48597.2182436652
1127,94.0,-48604.44734467562
1128,95.0,-10481.695243269205
1129,95.0,-10006.902199089527
1130,95.0,-9977.143995761871
1131,95.0,-9969.039914906025
1132,95.0,-9968.183685839176
1133,95.0,-9966.742910891771
1134,95.0,-9953.422942459583
1135,95.0,-9955.964719057083
1136,95.0,-9954.546194821596
1137,95.0,-9948.137058615685
1138,95.0,-9952.507133483887
1139,95.0,-9955.680216252804
1140,96.0,-4073.5914018154144
1141,96.0,-3886.5091952085495
1142,96.0,-3863.2946404218674
1143,96.0,-3840.321330666542
1144,96.0,-3857.900163769722
1145,96.0,-3862.1370973587036
1146,96.0,-3938.2045253515244
1147,96.0,-4064.9208607673645
1148,96.0,-4077.604941368103
1149,96.0,-4057.591472506523
1150,96.0,-4085.755141019821
1151,96.0,-4075.492340564728
1152,97.0,-37608.64806660758
1153,97.0,-51356.51152257432
1154,97.0,-51380.69406294555
1155,97.0,-51379.86334976018
1156,97.0,-51336.34170774517
1157,97.0,-65209.455363475165
1158,97.0,-65156.48945934811
1159,97.0,-51266.51138170924
1160,97.0,-37562.17935043596
1161,97.0,-51237.354239056236
1162,97.0,-23534.325548926347
1163,97.0,-23528.42556355228
1164,98.0,-5233.268849432468
1165,98.0,-4869.885291039944
1166,98.0,-4902.2801558971405
1167,98.0,-4883.559832751751
1168,98.0,-4903.152263641357
1169,98.0,-4908.822684168816
1170,98.0,-4852.82961922884
1171,98.0,-4904.179244816303
1172,98.0,-4882.91938740015
1173,98.0,-4851.298283517361
1174,98.0,-4897.892220199108
1175,98.0,-4908.182483792305
1176,99.0,-8598.073870778084
1177,99.0,-8632.182998895645
1178,99.0,-8626.100296914577
1179,99.0,-8638.434639811516
1180,99.0,-8648.481155872345
1181,99.0,-8617.800879716873
1182,99.0,-8619.215131640434
1183,99.0,-8608.278054237366
1184,99.0,-8666.290662527084
1185,99.0,-8627.655675947666
1186,99.0,-8635.820995211601
1187,99.0,-8615.42220556736
1188,100.0,-10682.503921031952
1189,100.0,-10291.075355052948
1190,100.0,-10274.806674659252
1191,100.0,-10254.667273402214
1192,100.0,-10235.422259658575
1193,100.0,-10233.531745314598
1194,100.0,-10203.471304416656
1195,100.0,-24100.750965597283
1196,100.0,-37989.40326366562
1197,100.0,-24109.285932106643
1198,100.0,-24073.243158617268
1199,100.0,-10179.266624242067
1200,101.0,-9163.190029501915
1201,101.0,-8716.035829126835
1202,101.0,-8632.594376444817
1203,101.0,-8620.261132359505
1204,101.0,-36393.14535230327
1205,101.0,-22484.590388488617
1206,101.0,-22658.294993262225
1207,101.0,-50232.99251820052
1208,101.0,-36257.02095956113
1209,101.0,-50007.33573349755
1210,101.0,-50029.862676633136
1211,101.0,-49997.38278789952
1212,102.0,-7689.147104680538
1213,102.0,-48727.561846510616
1214,102.0,-48684.94646923067
1215,102.0,-34957.72864065812
1216,102.0,-34907.87557142845
1217,102.0,-34910.159332695825
1218,102.0,-34942.41521334763
1219,102.0,-21230.76307142408
1220,102.0,-21221.829082289325
1221,102.0,-21262.90762315783
1222,102.0,-7255.905555546284
1223,102.0,-7257.746575534344
1224,103.0,-4343.789661407471
1225,103.0,-3981.017419576645
1226,103.0,-3917.524689912796
1227,103.0,-3875.2413206100464
1228,103.0,-3864.5051227808
1229,103.0,-3940.091680765152
1230,103.0,-4004.747570037842
1231,103.0,-4002.4225150346756
1232,103.0,-4036.246055841446
1233,103.0,-4013.7696217298508
1234,103.0,-4021.091076016426
1235,103.0,-4029.7647194862366
1236,104.0,-6550.636047959328
1237,104.0,-6295.333796977997
1238,104.0,-6282.949918150902
1239,104.0,-6298.8009169101715
1240,104.0,-6288.873278141022
1241,104.0,-6265.855030655861
1242,104.0,-6284.69493830204
1243,104.0,-6281.212293744087
1244,104.0,-6273.217134714127
1245,104.0,-6273.33221578598
1246,104.0,-6266.335729002953
1247,104.0,-6264.311163663864
1248,105.0,-6670.854009628296
1249,105.0,-6338.366502165794
1250,105.0,-6343.93787586689
1251,105.0,-6364.834378004074
1252,105.0,-6376.194585502148
1253,105.0,-6389.614053606987
1254,105.0,-6351.702330946922
1255,105.0,-6337.087773323059
1256,105.0,-6335.147139668465
1257,105.0,-6324.640113353729
1258,105.0,-6320.988242864609
1259,105.0,-6326.397548556328
1260,106.0,-6386.924430966377
1261,106.0,-6069.891357660294
1262,106.0,-6030.735470890999
1263,106.0,-6013.28054690361
1264,106.0,-5985.795754432678
1265,106.0,-5987.013269901276
1266,106.0,-5984.984414815903
1267,106.0,-5993.659681916237
1268,106.0,-6049.0437343120575
1269,106.0,-6069.073035359383
1270,106.0,-6081.1762228012085
1271,106.0,-6084.963997244835
1272,107.0,-5170.599861979485
1273,107.0,-4950.02310359478
1274,107.0,-4972.586875796318
1275,107.0,-4945.107853651047
1276,107.0,-4947.221191167831
1277,107.0,-4954.607939362526
1278,107.0,-4955.740671992302
1279,107.0,-4970.407663226128
1280,107.0,-4988.737370014191
1281,107.0,-4983.433344602585
1282,107.0,-4969.790086388588
1283,107.0,-4987.2991284132
1284,108.0,-3488.185017824173
1285,108.0,-3261.800179004669
1286,108.0,-3240.3450067043304
1287,108.0,-3223.3807874917984
1288,108.0,-3223.0296684503555
1289,108.0,-3208.9905984401703
1290,108.0,-3211.6767127513885
1291,108.0,-3192.6900614500046
1292,108.0,-3257.5166321992874
1293,108.0,-3242.713847875595
1294,108.0,-3253.8034052848816
1295,108.0,-3270.537939786911
1296,109.0,-3443.7553931474686
1297,109.0,-3202.8678716421127
1298,109.0,-3230.750106692314
1299,109.0,-3228.24341070652
1300,109.0,-3198.816507577896
1301,109.0,-3234.8731232881546
1302,109.0,-3212.85008084774
1303,109.0,-3216.8333793878555
1304,109.0,-3170.46722304821
1305,109.0,-3164.2054648399353
1306,109.0,-3193.5595960617065
1307,109.0,-3205.383876681328
1308,110.0,-6143.87549841404
1309,110.0,-5924.225843787193
1310,110.0,-5970.890653371811
1311,110.0,-5932.761435747147
1312,110.0,-5907.572317361832
1313,110.0,-5860.358908414841
1314,110.0,-5835.368570327759
1315,110.0,-5821.322261929512
1316,110.0,-5837.466903567314
1317,110.0,-5812.477611541748
1318,110.0,-5759.943610072136
1319,110.0,-5749.675513148308
1320,111.0,-21218.329191004806
1321,111.0,-20736.85052756004
1322,111.0,-20724.63822787416
1323,111.0,-20707.992079443997
1324,111.0,-20737.089270392753
1325,111.0,-20739.02477204288
1326,111.0,-20697.693078646545
1327,111.0,-20681.421480177018
1328,111.0,-6991.978390514851
1329,111.0,-6965.603972673416
1330,111.0,-20714.979437570895
1331,111.0,-20680.954019690133
1332,112.0,-7192.261219322681
1333,112.0,-34534.13084305637
1334,112.0,-34490.3118131824
1335,112.0,-48479.32109391422
1336,112.0,-20716.16799592501
1337,112.0,-48448.878763384135
1338,112.0,-34687.85805798613
1339,112.0,-34680.431665141616
1340,112.0,-20691.860434652845
1341,112.0,-20690.151575906675
1342,112.0,-20711.69200164399
1343,112.0,-6692.846301496029
1344,113.0,-4774.798474550247
1345,113.0,-18501.786257867683
1346,113.0,-18562.092206354027
1347,113.0,-18593.827459532302
1348,113.0,-18580.914017265673
1349,113.0,-18588.01037879329
1350,113.0,-18567.174439617185
1351,113.0,-18599.370571417443
1352,113.0,-18576.8190247335
1353,113.0,-18587.890430608037
1354,113.0,-18570.087246169576
1355,113.0,-18571.617467490323
1356,114.0,-6808.947821557522
1357,114.0,-6414.068140387535
1358,114.0,-6428.04951518774
1359,114.0,-6433.0251532793045
1360,114.0,-6400.105657279491
1361,114.0,-6393.303234577179
1362,114.0,-6375.95074236393
1363,114.0,-6380.451098382473
1364,114.0,-6381.14274084568
1365,114.0,-6379.968943595886
1366,114.0,-6349.15706127882
1367,114.0,-6316.258638501167
1368,115.0,-7102.5617107748985
1369,115.0,-6810.777840912342
1370,115.0,-6784.52877163887
1371,115.0,-6777.731154561043
1372,115.0,-6796.338756978512
1373,115.0,-6861.840656995773
1374,115.0,-6903.081240653992
1375,115.0,-6907.535222172737
1376,115.0,-6907.888482511044
1377,115.0,-6917.464537322521
1378,115.0,-6919.188269674778
1379,115.0,-6893.0169996619225
1380,116.0,-5925.896443724632
1381,116.0,-33815.80969976344
1382,116.0,-33813.25538888639
1383,116.0,-47890.92579451999
1384,116.0,-47906.312943244324
1385,116.0,-47908.338191104274
1386,116.0,-47893.27220379774
1387,116.0,-33845.53205049505
1388,116.0,-33810.04619374057
1389,116.0,-33747.476189447305
1390,116.0,-33675.07629087653
1391,116.0,-33645.056962737304
1392,117.0,-7319.836591184139
1393,117.0,-6984.50900927186
1394,117.0,-6983.012137711048
1395,117.0,-6989.688150137663
1396,117.0,-7004.729213416576
1397,117.0,-7022.20940336585
1398,117.0,-7015.501163750887
1399,117.0,-6998.355561494827
1400,117.0,-6998.6292415857315
1401,117.0,-6942.836793363094
1402,117.0,-6929.233410656452
1403,117.0,-6873.468962460756
1404,118.0,-6174.176680445671
1405,118.0,-5760.653635859489
1406,118.0,-5795.79093515873
1407,118.0,-5891.332144737244
1408,118.0,-5919.961065649986
1409,118.0,-5927.306876182556
1410,118.0,-5961.354961693287
1411,118.0,-6012.241794466972
1412,118.0,-6024.11482334137
1413,118.0,-5976.1198526620865
1414,118.0,-5930.466877818108
1415,118.0,-5890.605063140392
1416,119.0,-5302.509366512299
1417,119.0,-4959.931117832661
1418,119.0,-4943.551216959953
1419,119.0,-4942.542533814907
1420,119.0,-4945.451024711132
1421,119.0,-4968.571510851383
1422,119.0,-4978.141420722008
1423,119.0,-4949.548242032528
1424,119.0,-4971.0701959729195
1425,119.0,-4940.169171333313
1426,119.0,-4971.002677619457
1427,119.0,-4962.463736474514
1428,120.0,-5000.731718838215
1429,120.0,-4901.234333217144
1430,120.0,-4892.106402218342
1431,120.0,-4871.94353967905
1432,120.0,-4862.591142654419
1433,120.0,-4842.421463727951
1434,120.0,-4867.285340130329
1435,120.0,-4846.722583472729
1436,120.0,-4828.654843568802
1437,120.0,-4650.262188613415
1438,120.0,-4633.318629562855
1439,120.0,-4627.712791264057
